Source Account,Text,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@CNN,The oil and gas industry is coming for Colorado's sand dunes https://t.co/mirY5GEYgq via @CNNOpinion https://t.co/YJe3gTvoyj,Tue Jun 26 09:42:19 +0000 2018,0.0,0.0,1.0,0.0,52
@CNN,"Her doctor said it was all in her head. It wasn't. 

It was POTS: a little-known disorder causing heart palpitation… https://t.co/Oa7A4y3V7i",Tue Jun 26 09:31:10 +0000 2018,-0.4019,0.0,0.876,0.124,53
@CNN,"More than 8,000 acres burned by wildfires in Northern California https://t.co/1pn4MaJvuN https://t.co/nMFaIr9dFq",Tue Jun 26 09:20:08 +0000 2018,0.0,0.0,1.0,0.0,54
@CNN,A child fired a loaded gun he found in a couch at IKEA https://t.co/ebreAtWIEA https://t.co/6b1tINtget,Tue Jun 26 08:51:49 +0000 2018,-0.7184,0.0,0.625,0.375,55
@CNN,Nigeria has overtaken India as the country with the largest number of people living in extreme poverty https://t.co/AMMCaPdEIm,Tue Jun 26 08:26:42 +0000 2018,-0.4588,0.063,0.777,0.16,56
@CNN,Entire police force of Mexico town detained after mayoral candidate's assassination https://t.co/JrTKDzfpDv https://t.co/g8gAqO8ptJ,Tue Jun 26 08:02:17 +0000 2018,-0.765,0.0,0.625,0.375,57
@CNN,A Latino man and his mother who were doing yard work in California were verbally attacked by a woman who called the… https://t.co/bc4ILulfwQ,Tue Jun 26 07:38:23 +0000 2018,-0.4588,0.0,0.87,0.13,58
@CNN,"The elaborate customized cars of Japan's ""lowriding"" subculture https://t.co/bxOLz1u9xc https://t.co/oT5YVsK4xI",Tue Jun 26 07:30:07 +0000 2018,0.0,0.0,1.0,0.0,59
@CNN,Doctor in Spain faces court over Franco-era 'stolen babies' https://t.co/ZxQ3pS3Jx8 https://t.co/VSOT6VMfEa,Tue Jun 26 07:27:02 +0000 2018,-0.4939,0.0,0.758,0.242,60
@CNN,Heathrow gets go ahead to become world's biggest airport https://t.co/prm8lcOYC5 via @CNNTravel https://t.co/q0uBmd41m4,Tue Jun 26 07:15:25 +0000 2018,0.0,0.0,1.0,0.0,61
@CNN,FDA approves first cannabis-based drug https://t.co/JrR4eQ9qSI https://t.co/R7HKTtCfGN,Tue Jun 26 07:00:05 +0000 2018,0.4019,0.31,0.69,0.0,62
@CNN,"India is the most dangerous country to be a woman, survey shows https://t.co/Yuy1gi5dBQ https://t.co/atzm7Lv24N",Tue Jun 26 06:48:06 +0000 2018,-0.5256,0.0,0.78,0.22,63
@CNN,Occupy ICE encampment faces eviction from federal grounds in Portland https://t.co/P3sTFvui6T https://t.co/ifw8iYEAaC,Tue Jun 26 06:30:04 +0000 2018,-0.4588,0.0,0.786,0.214,64
@CNN,A child fired a loaded gun he found in a couch at IKEA https://t.co/2cSFL63diP https://t.co/sEG5OwogkZ,Tue Jun 26 06:21:14 +0000 2018,-0.7184,0.0,0.625,0.375,65
@CNN,"$10 million worth of pot found, thanks to police dog https://t.co/5rnXVM6FE0 https://t.co/YpXVPNHrYD",Tue Jun 26 06:18:06 +0000 2018,0.5859,0.324,0.676,0.0,66
@CNN,Medical marijuana may soon be for sale in Arkansas. Is Oklahoma next?https://t.co/9lf51TM4Ye https://t.co/X2smkf92gK,Tue Jun 26 06:00:09 +0000 2018,0.0,0.0,1.0,0.0,67
@CNN,Why markets don't like US investment restrictions on China https://t.co/Kw0T90wxF2 https://t.co/S07Ycc39pz,Tue Jun 26 05:30:11 +0000 2018,-0.2755,0.0,0.826,0.174,68
@CNN,"India is the most dangerous country to be a woman, survey shows https://t.co/XAfPp1j4Te https://t.co/NrvdV0pSoA",Tue Jun 26 05:15:04 +0000 2018,-0.5256,0.0,0.78,0.22,69
@CNN,Heathrow gets go ahead to become world's biggest airport https://t.co/iOzWpLnYVi https://t.co/MtKKx0JP4I,Tue Jun 26 05:00:09 +0000 2018,0.0,0.0,1.0,0.0,70
@CNN,"$10 million worth of pot found, thanks to police dog https://t.co/69UbvWiQdJ https://t.co/CKZzL2lGPG",Tue Jun 26 04:45:02 +0000 2018,0.5859,0.324,0.676,0.0,71
@CNN,"More than 8,000 acres burned by wildfires in Northern California https://t.co/m6lYcfM1aC https://t.co/Tm3MpbQz9A",Tue Jun 26 04:30:15 +0000 2018,0.0,0.0,1.0,0.0,72
@CNN,These kids were carrying water in pots to fill up their pool. Then firefighters stopped to help.… https://t.co/lvY6YJxEuN,Tue Jun 26 04:15:08 +0000 2018,-0.2263,0.0,0.899,0.101,73
@CNN,One of Canada's biggest music festivals is on pause because of a small bird and its nest of four eggs… https://t.co/AwOtxlJ12t,Tue Jun 26 04:00:10 +0000 2018,0.3612,0.116,0.884,0.0,74
@CNN,"""That's not right. That's not American."" Sen. Chuck Schumer sharply criticizes fellow Democratic Rep. Maxine Waters… https://t.co/UXbrklg8il",Tue Jun 26 03:46:09 +0000 2018,-0.34,0.0,0.87,0.13,75
@CNN,"A hot air balloon pilot was rescued from a lake after striking power lines during a festival in Howell, Michigan… https://t.co/L9adguvh7Z",Tue Jun 26 03:31:08 +0000 2018,0.7184,0.273,0.727,0.0,76
@CNN,"RT @CNNTonight: ""The President has a lot to do with setting the tone and the tone has reduced to a low level that I have not seen before,""…",Tue Jun 26 03:25:06 +0000 2018,-0.2732,0.0,0.92,0.08,77
@CNN,"The oil and gas industry is coming for Colorado's sand dunes, writes Alana Miller for @CNNOpinion… https://t.co/cdf4yaz8HQ",Tue Jun 26 03:15:03 +0000 2018,0.0,0.0,1.0,0.0,78
@CNN,"RT @CNNTonight: Former presidential adviser David Gergen says President Trump is a ""demagogue,"" adding ""but the only way we're going to res…",Tue Jun 26 03:09:58 +0000 2018,0.0,0.0,1.0,0.0,79
@CNN,RT @CuomoPrimeTime: NBA champ Draymond Green: We would say no to visiting the Trump White House again today https://t.co/MqQkiUzQ20 https:/…,Tue Jun 26 03:07:12 +0000 2018,0.2263,0.133,0.773,0.094,80
@CNN,Former President George HW Bush met with former President Bill Clinton and congratulated him on the publication of… https://t.co/GiInYV7CRx,Tue Jun 26 03:00:07 +0000 2018,0.0,0.0,1.0,0.0,81
@CNN,Pentagon will be asked to OK plans to house immigrants on 2 bases https://t.co/YPtFxD3eAT https://t.co/x1plETAaUV,Tue Jun 26 02:45:04 +0000 2018,0.4466,0.184,0.816,0.0,82
@CNN,RT @CuomoPrimeTime: Rep. Debbie Wasserman Schultz tells @ChrisCuomo that “protecting children and keeping them with their parents” is a hil…,Tue Jun 26 02:44:56 +0000 2018,0.0,0.0,1.0,0.0,83
@CNN,"""I could not say anything to him because they took him away when he was asleep."" These parents were separated from… https://t.co/8n7KaphuQv",Tue Jun 26 02:30:00 +0000 2018,0.0,0.0,1.0,0.0,84
@CNN,"Republican congressional candidate Antonio Sabato Jr. says Democratic Rep. Maxine Waters is a “hustler of hate."" Th… https://t.co/3ynOYvYOOt",Tue Jun 26 02:15:00 +0000 2018,0.0,0.0,1.0,0.0,85
@CNN,"Former White House communications director Anthony Scaramucci says President Trump should ""take the higher ground""… https://t.co/YZeyh1aTQF",Tue Jun 26 02:00:12 +0000 2018,0.0,0.0,1.0,0.0,86
@CNN,"Facebook is falling for a faux scandal cooked up by conservatives, writes Angelo Carusone for @CNNOpinion… https://t.co/qstGWlgClM",Tue Jun 26 01:45:06 +0000 2018,-0.5423,0.0,0.757,0.243,87
@CNN,Quickly catch up on the day's news https://t.co/k3jrSVf3rA https://t.co/WFo9eFMzvp,Tue Jun 26 01:30:12 +0000 2018,0.0,0.0,1.0,0.0,88
@CNN,This palace is one of the most culturally rich destinations in Vietnam https://t.co/AIclngDZ1L https://t.co/17wP17dRh1,Tue Jun 26 01:15:06 +0000 2018,0.5965,0.23,0.77,0.0,89
@CNN,"Flight attendants get more uterine, thyroid and other cancers, study finds https://t.co/ufKnxiOq5I https://t.co/rKxc4P1b0j",Tue Jun 26 01:00:10 +0000 2018,0.0,0.0,1.0,0.0,90
@CNN,Meet Trump's new approval rating. Same as his old approval rating. https://t.co/v7nwz2LGvc | Analysis by Chris Cill… https://t.co/d6A6WdjwpI,Tue Jun 26 00:45:06 +0000 2018,0.7351,0.292,0.708,0.0,91
@CNN,Does President Trump's approval rating predict a 2020 re-election? https://t.co/3ZLpCL006e (via @CNNOpinion) https://t.co/wypeURiFId,Tue Jun 26 00:30:04 +0000 2018,0.4767,0.22,0.78,0.0,92
@CNN,Entire police force of Mexico town detained after mayoral candidate's assassination https://t.co/j09xa2R6EI https://t.co/R8eXw8Euff,Tue Jun 26 00:15:05 +0000 2018,-0.765,0.0,0.625,0.375,93
@CNN,"Democratic Rep. Maxine Waters' comments are dangerous, an ex-secret service agent writes for @CNNOpinion… https://t.co/upPzpHjJ8U",Tue Jun 26 00:00:08 +0000 2018,-0.4767,0.0,0.819,0.181,94
@CNN,"Rep. Maxine Waters pushes back against President Trump, saying she wasn't calling for people to ""harm"" his supporte… https://t.co/CQnYvyowwc",Mon Jun 25 23:45:07 +0000 2018,0.0,0.0,1.0,0.0,95
@CNN,Russian company asks court to say special counsel Robert Mueller's investigation is out of bounds… https://t.co/3dX7ITlQ98,Mon Jun 25 23:40:08 +0000 2018,0.4019,0.153,0.847,0.0,96
@CNN,The real story behind President Trump's immigration executive order https://t.co/R9WKpccwO3 https://t.co/aGRA6nk7Ma,Mon Jun 25 23:33:04 +0000 2018,0.0,0.0,1.0,0.0,97
@CNN,Conservatives grumble about House GOP's handling of investigation into FBI https://t.co/zjBjyvGAYG https://t.co/LWs10ZJiXy,Mon Jun 25 23:26:06 +0000 2018,0.0,0.0,1.0,0.0,98
@CNN,"Internet mocks ""Permit Patty"" after woman threatens to call police about a black girl selling bottled water… https://t.co/WgSiTZpCAh",Mon Jun 25 23:19:03 +0000 2018,-0.6808,0.0,0.728,0.272,99
@CNN,One sign targeted liberals. The other aimed at bigots. Even billboards battle in Texas. https://t.co/bD3r8DBHNH https://t.co/IKGQROGoOn,Mon Jun 25 23:12:07 +0000 2018,-0.3818,0.0,0.852,0.148,100
@FoxNews,".@RepMaxineWaters: ""Protest is the Democratic way— as long as it is peaceful."" https://t.co/8dq5byHBVY https://t.co/zcPpfbcpos",Mon Jun 25 23:07:08 +0000 2018,-0.25,0.0,0.867,0.133,1
@FoxNews,President @realDonaldTrump and @FLOTUS Melania Trump welcome King Abdullah II and Queen Rania of Jordan to the… https://t.co/OOl69PobKy,Mon Jun 25 23:05:00 +0000 2018,0.4588,0.15,0.85,0.0,2
@FoxNews,"'This is very dangerous' 

Left setting new standard of incivility, critics say. https://t.co/wimbYXMbeY",Mon Jun 25 22:58:59 +0000 2018,-0.6801,0.0,0.663,0.337,3
@FoxNews,"Trump trade war with China puts 300,000 soybean farmers, $14 billion export industry in limbo. https://t.co/7ZzKVpY3Ch",Mon Jun 25 22:50:42 +0000 2018,-0.5994,0.0,0.794,0.206,4
@FoxNews,".@SenSchumer: ""Protest peacefully, but no one should call for the harassment of political opponents. That's not rig… https://t.co/PaaDGnOezN",Mon Jun 25 22:44:52 +0000 2018,-0.7814,0.087,0.554,0.358,5
@FoxNews,'We're Not the Obama Admin': Sanders Battles Reporter Over WH Not 'Changing' Border Laws. https://t.co/TepBmgJTJo,Mon Jun 25 22:34:24 +0000 2018,-0.3818,0.0,0.843,0.157,6
@FoxNews,North Korea has opted not to hold an anti-U.S. rally for the first time in years. #SpecialReport… https://t.co/9y7djpBDEU,Mon Jun 25 22:30:29 +0000 2018,0.0,0.0,1.0,0.0,7
@FoxNews,"Under fire, @RepMaxineWaters denies she called for 'harming people' in the Trump administration. https://t.co/vpggMWGHcX",Mon Jun 25 22:25:00 +0000 2018,-0.8316,0.0,0.556,0.444,8
@FoxNews,Chicago bar bans 'MAGA' hats and face tattoos. https://t.co/fdaUfSPOFq,Mon Jun 25 22:17:25 +0000 2018,0.0,0.0,1.0,0.0,9
@FoxNews,".@RepMaxineWaters: ""Trump is the one who is creating lies, trying to have people believe that I talked about harmin… https://t.co/SvOemsK9bd",Mon Jun 25 22:10:39 +0000 2018,-0.1531,0.1,0.773,0.127,10
@FoxNews,"Burned and decapitated animal left on Homeland Security staffer's porch, report says https://t.co/LfCGK0oJDg",Mon Jun 25 21:59:39 +0000 2018,0.34,0.167,0.833,0.0,11
@FoxNews,".@PressSec heckled by Red Hen owner even after leaving, @GovMikeHuckabee says https://t.co/6kVWTJxt1F",Mon Jun 25 21:53:02 +0000 2018,0.0,0.0,1.0,0.0,12
@FoxNews,"Florida alligator escorted home following stops at CVS, Speedway: sheriff's office https://t.co/85kF8qWC6u",Mon Jun 25 21:46:25 +0000 2018,-0.1531,0.0,0.873,0.127,13
@FoxNews,Congresswoman Maxine Waters holds a news conference. https://t.co/sHd3QP9dvM,Mon Jun 25 21:35:24 +0000 2018,0.0,0.0,1.0,0.0,14
@FoxNews,.@POTUS departs from Andrews Air Force Base en route to South Carolina for a campaign rally with Governor… https://t.co/h48KijHB7H,Mon Jun 25 21:31:46 +0000 2018,0.0,0.0,1.0,0.0,15
@FoxNews,"EXCLUSIVE: NY state suspends license of lawyer for ex-sailor suing @Comey, @BarackObama https://t.co/6bPHPtCT9b",Mon Jun 25 21:25:22 +0000 2018,0.0343,0.146,0.717,0.137,16
@FoxNews,"Illegal immigrant accused of raping, impregnating non-verbal 13-year-old girl https://t.co/ALkBdpJouX",Mon Jun 25 21:15:24 +0000 2018,-0.891,0.0,0.398,0.602,17
@FoxNews,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/xP2mgtxReD,Mon Jun 25 20:57:28 +0000 2018,0.0,0.0,1.0,0.0,18
@FoxNews,William Johnson on escalating trade tensions https://t.co/XKsZ8dzMjZ #Cavuto https://t.co/0VyY5p3QHY,Mon Jun 25 20:40:00 +0000 2018,-0.4019,0.0,0.748,0.252,19
@FoxNews,Tech shares hit as trade tensions escalate https://t.co/jBAmFeFoOZ #Cavuto https://t.co/se2zfTakjX,Mon Jun 25 20:30:01 +0000 2018,-0.128,0.171,0.62,0.209,20
@FoxNews,"""You mean are we walking around making up laws? No, because we're not the Obama administration. We're actually tryi… https://t.co/T0n35BYhZ3",Mon Jun 25 20:21:16 +0000 2018,-0.296,0.0,0.896,0.104,21
@FoxNews,RT @FoxBusiness: Dow tumbles 328 points as US-China tariff spat heats up again https://t.co/6klqtDn9iZ,Mon Jun 25 20:17:33 +0000 2018,0.0,0.0,1.0,0.0,22
@FoxNews,".@PressSec: ""At some point Congress has to do what they were elected to do, and that is secure our border, that is… https://t.co/c8O3B0JCZL",Mon Jun 25 20:15:26 +0000 2018,0.34,0.098,0.902,0.0,23
@FoxNews,".@PressSec: ""The president certainly supports keeping families together."" https://t.co/1XdX0O0rWn",Mon Jun 25 20:10:40 +0000 2018,0.5994,0.412,0.588,0.0,24
@FoxNews,".@PressSec: ""Anyone that goes to a port of entry seeking asylum will not be prosecuted."" https://t.co/SGWKI9Z9Dz",Mon Jun 25 20:08:33 +0000 2018,0.0,0.0,1.0,0.0,25
@FoxNews,.@PressSec Sanders decries 'calls for harassment' citing Rep. Maxine Waters and the restaurant episode. https://t.co/3PZY6qwybf,Mon Jun 25 20:07:47 +0000 2018,-0.5423,0.0,0.8,0.2,26
@FoxNews,".@PressSec: ""President Trump will continue to push for free, fair and reciprocal trade and hopes that the EU will j… https://t.co/CQoy5tMeiV",Mon Jun 25 20:06:30 +0000 2018,0.8126,0.318,0.682,0.0,27
@FoxNews,".@PressSec: ""The president would like to see us stop people from illegally entering the country at all. We'd like t… https://t.co/9i1ik0EHYK",Mon Jun 25 20:00:57 +0000 2018,0.4215,0.198,0.714,0.087,28
@FoxNews,".@PressSec: ""The calls for harassment and push for any Trump supporter to avoid the public is unacceptable."" https://t.co/7wC1Xl0cWW",Mon Jun 25 19:56:55 +0000 2018,-0.5574,0.092,0.658,0.25,29
@FoxNews,.@PressSec Sarah Sanders holds a @WhiteHouse briefing. https://t.co/wG52O89FFH,Mon Jun 25 19:53:34 +0000 2018,0.0,0.0,1.0,0.0,30
@FoxNews,"""We want to help you.""

Maryland man blows out his tire and is surprised by the police reaction. #ProudAmerican https://t.co/Z4XDS5a5mk",Mon Jun 25 19:48:19 +0000 2018,0.5994,0.258,0.742,0.0,31
@FoxNews,Dem Strategist: 'Hypocritical' for GOP to Call Out Maxine Waters After Trump's Behavior. https://t.co/Cv4gwC2xVC,Mon Jun 25 19:43:20 +0000 2018,0.0,0.0,1.0,0.0,32
@FoxNews,"Pilot abandons plane after landing it illegally on New Jersey beach, officials say. https://t.co/qPlA6ZhPi7",Mon Jun 25 19:40:00 +0000 2018,-0.3182,0.0,0.85,0.15,33
@FoxNews,"Wildfires in California are threatening hundreds of houses and businesses, forcing thousands of people from their h… https://t.co/KMxQFs5aAu",Mon Jun 25 19:32:08 +0000 2018,-0.5267,0.0,0.833,0.167,34
@FoxNews,JUST IN: GOP lawmakers sign letter asking Deputy Attorney General Rosenstein for the names of everyone working on t… https://t.co/sk1A2Avu5I,Mon Jun 25 19:21:22 +0000 2018,0.0,0.0,1.0,0.0,35
@FoxNews,Northern California wildfire jumps the single road leading to rural communities. https://t.co/Tqp02peaYx,Mon Jun 25 19:17:00 +0000 2018,0.0,0.0,1.0,0.0,36
@FoxNews,Glenn Beck accuses Brian Stelter of 'Trump Derangement Syndrome' https://t.co/OBc0fH6eDS,Mon Jun 25 19:13:10 +0000 2018,-0.34,0.0,0.789,0.211,37
@FoxNews,"President @realDonaldTrump mocks the 'dirty' Red Hen over 'filthy' building, defends @PressSec Sarah Sanders. https://t.co/jOrv79jSAr",Mon Jun 25 19:08:48 +0000 2018,-0.4588,0.0,0.824,0.176,38
@FoxNews,Mourners call for justice in the Pittsburgh-area shooting of Antwon Rose. https://t.co/ZT9iIXHSv1,Mon Jun 25 19:00:42 +0000 2018,0.1531,0.21,0.617,0.173,39
@FoxNews,"Mark Weber: ""This is hopefully an opportunity to educate the public about what this program is...and really know th… https://t.co/jTh7crtkDZ",Mon Jun 25 19:00:41 +0000 2018,0.6705,0.234,0.766,0.0,40
@FoxNews,".@ChrisStirewalt: ""If we could all try to speak with as much dignity, and as much caring, and enough honesty as Cha… https://t.co/23ju7CN6BV",Mon Jun 25 18:48:26 +0000 2018,0.8442,0.324,0.676,0.0,41
@FoxNews,".@POTUS on immigration: ""We want a system where when people come in illegally, they have to go out. A nice, simple… https://t.co/k8O2TRVwTF",Mon Jun 25 18:37:34 +0000 2018,0.4767,0.186,0.814,0.0,42
@FoxNews,"Facebook rejects ads from restaurants, hair salons, because they're too 'political', report says https://t.co/CO9PJNTiJJ",Mon Jun 25 18:17:00 +0000 2018,-0.4939,0.0,0.802,0.198,43
@FoxNews,Couple escapes house fire on morning of wedding: 'It was a nice ending to a rather horrendous beginning' https://t.co/yW3zx0JMi4,Mon Jun 25 18:16:33 +0000 2018,-0.4404,0.183,0.553,0.264,44
@FoxNews,MOMENTS AGO: @POTUS and @FLOTUS welcome King Abdullah II and Queen Rania of Jordan https://t.co/BXmqcYgIIG,Mon Jun 25 18:11:14 +0000 2018,0.4588,0.176,0.824,0.0,45
@FoxNews,Farmer uses machine to toss crashed car from field as police watch https://t.co/e4Xa48mpyz,Mon Jun 25 17:51:53 +0000 2018,0.0,0.0,1.0,0.0,46
@FoxNews,".@RepRussell: “Oversight of government is essential, and that includes the FBI and our intelligence services.”… https://t.co/ODX5VqvMT5",Mon Jun 25 17:43:15 +0000 2018,0.4767,0.171,0.829,0.0,47
@FoxNews,'Pawn Stars' staple Richard Harrison dead: 5 fast facts about the 'Old Man' https://t.co/ffnuW4xkJb,Mon Jun 25 17:29:09 +0000 2018,-0.6486,0.0,0.736,0.264,48
@FoxNews,"Chicago police find 1,500 pounds of pot during traffic stop https://t.co/t0Vgpi16dV",Mon Jun 25 17:11:49 +0000 2018,-0.296,0.0,0.82,0.18,49
@FoxNews,"SeaWorld officials 'heartbroken' after girl, 5, fatally struck in parking lot https://t.co/CB61HSUOZx",Mon Jun 25 17:09:22 +0000 2018,-0.7351,0.0,0.617,0.383,50
@FoxNews,Man in suit paddleboards to work across Hudson River https://t.co/WVCyGUkQnl https://t.co/RKUYGmorx3,Mon Jun 25 17:01:07 +0000 2018,0.0,0.0,1.0,0.0,51
@FoxNews,.@Richardafowler: “I would rather see this president spend his time fixing our relationship with Canada and Germany… https://t.co/OZ3gJm3XHD,Mon Jun 25 16:58:51 +0000 2018,0.0,0.0,1.0,0.0,52
@FoxNews,"Maryland man blows out tire, surprised by police reaction https://t.co/Z4XDS4StXK",Mon Jun 25 16:45:00 +0000 2018,0.2263,0.174,0.826,0.0,53
@FoxNews,Photo of the Day: A Pieridae butterfly sits on a lavender field in Germany. https://t.co/K8UOxAqYRm,Mon Jun 25 16:43:09 +0000 2018,0.0,0.0,1.0,0.0,54
@FoxNews,".@RCamposDuffy: ""The legislation that’s been put forward hits all four pillars that the president laid out.""… https://t.co/fTaOyA6eLS",Mon Jun 25 16:36:00 +0000 2018,0.0,0.0,1.0,0.0,55
@FoxNews,.@HouseGOP leaders aiming for vote on compromise immigration bill this week #Outnumbered https://t.co/yi85avqAhK,Mon Jun 25 16:30:00 +0000 2018,0.0,0.0,1.0,0.0,56
@FoxNews,OPINION: Trump's idea to merge education and labor departments makes a lot of sense https://t.co/r9mEFfinhH,Mon Jun 25 16:23:08 +0000 2018,0.0,0.0,1.0,0.0,57
@FoxNews,"Florida hit-and-run driver ‘purposely’ mowed down family, killing father, police say https://t.co/BSYyof3CX0",Mon Jun 25 16:17:26 +0000 2018,-0.6597,0.0,0.714,0.286,58
@FoxNews,RT @FoxBusiness: Trump Space Force could fuel next trillion-dollar economy: Morgan Stanley https://t.co/AI0uHqMv7V,Mon Jun 25 16:16:23 +0000 2018,0.0,0.0,1.0,0.0,59
@FoxNews,"Hezbollah reportedly claims Facebook, Twitter have disabled their main accounts https://t.co/QAJbAIyaGo (via @christocarbone)",Mon Jun 25 16:12:00 +0000 2018,0.0,0.0,1.0,0.0,60
@FoxNews,RT @FoxBusiness: Harley-Davidson to take big hit from EU tariffs. https://t.co/hgVwmS8pf6 https://t.co/1swlILT4cS,Mon Jun 25 16:08:48 +0000 2018,0.0,0.0,1.0,0.0,61
@FoxNews,Sprint car driver Jason Johnson dead after racing crash https://t.co/z3e08q4uvQ,Mon Jun 25 15:56:48 +0000 2018,-0.7906,0.0,0.533,0.467,62
@FoxNews,Dow down on trade concerns @AmericaNewsroom https://t.co/rp0I1bGdKG,Mon Jun 25 15:47:47 +0000 2018,0.0,0.0,1.0,0.0,63
@FoxNews,RT @FoxBusiness: Treasury Secretary @stevenmnuchin1 tweeted his response to reports of @POTUS' plan to bar Chinese companies from investing…,Mon Jun 25 15:40:07 +0000 2018,0.2023,0.091,0.909,0.0,64
@FoxNews,"Breaking News: California fire captain dead, another firefighter wounded in shooting at apartment complex https://t.co/K4jyD2jNnR",Mon Jun 25 15:38:06 +0000 2018,-0.7717,0.0,0.66,0.34,65
@FoxNews,Legendary filmmaker David Lynch said Saturday that President Trump could go down to be one of the greatest presiden… https://t.co/rI9qGIzQ7n,Mon Jun 25 15:28:26 +0000 2018,0.6369,0.181,0.819,0.0,66
@FoxNews,"Shooting at California senior-living apartment complex leaves 3 wounded, including 2 firefighters https://t.co/K4jyD2jNnR",Mon Jun 25 15:20:37 +0000 2018,0.0,0.0,1.0,0.0,67
@FoxNews,"Protesters swarm Iran's Grand Bazaar in Tehran, force shops to close in anger over economy https://t.co/JzcksP2iLD",Mon Jun 25 15:10:22 +0000 2018,-0.3818,0.139,0.602,0.259,68
@FoxNews,RT @FoxBusiness: Lockheed Martin secures $1.2B contract to sell new F-16 fighter jets https://t.co/loQe5TmUXK,Mon Jun 25 14:58:39 +0000 2018,0.4404,0.245,0.755,0.0,69
@FoxNews,"Masked men terrorize Texas family, burn child with hot water during home invasion, officials say https://t.co/aOCuTW2fcs",Mon Jun 25 14:50:12 +0000 2018,-0.6486,0.0,0.777,0.223,70
@FoxNews,JUST IN: Richard 'Old Man' Harrison of 'Pawn Stars' dead at 77 https://t.co/0masYBkXz3,Mon Jun 25 14:37:32 +0000 2018,-0.6486,0.0,0.736,0.264,71
@FoxNews,".@GOPLeader: “For the first time in America, there are more jobs offered than people actually looking for it. This… https://t.co/6TGkHoffUe",Mon Jun 25 14:36:50 +0000 2018,0.0,0.0,1.0,0.0,72
@FoxNews,".@GOPLeader: “There will be a vote this week, and not only will it put the money forward for the wall, it will tie… https://t.co/N4TEzqtapI",Mon Jun 25 14:33:57 +0000 2018,0.0,0.0,1.0,0.0,73
@FoxNews,"RT @Fox411: Richard 'Old Man' Harrison, of 'Pawn Stars,' has died at 77 https://t.co/dBXTpKG8Ep https://t.co/S79tKzBUp8",Mon Jun 25 14:31:21 +0000 2018,-0.5574,0.0,0.795,0.205,74
@FoxNews,.@GOPLeader: “We know the border is not secure…The president has been working to solve this problem. We’ve got to b… https://t.co/UC1QpwkTQz,Mon Jun 25 14:23:55 +0000 2018,-0.3237,0.075,0.794,0.131,75
@FoxNews,'Making a Murderer' case will not be heard by Supreme Court https://t.co/cRo1AYD4pJ,Mon Jun 25 14:20:56 +0000 2018,-0.25,0.209,0.523,0.267,76
@FoxNews,Restaurant apologizes to transgender woman unlawfully hassled for ID before using restroom https://t.co/n2CLdOCBA2,Mon Jun 25 13:58:08 +0000 2018,0.3612,0.172,0.828,0.0,77
@FoxNews,McCaskill suffers cracked rib after Manchin performs Heimlich maneuver on her https://t.co/vLpXaZkn6Z,Mon Jun 25 13:15:34 +0000 2018,-0.4767,0.0,0.78,0.22,78
