Source Account,Text,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@FoxNews,China looks to bolster surveillance network with birdlike drones https://t.co/lY5NfM3Wrd,Mon Jun 25 13:12:42 +0000 2018,0.0,0.0,1.0,0.0,79
@FoxNews,.@DevinNunes: “I don’t think they are going to meet the deadline.” https://t.co/zRli41XgQy,Mon Jun 25 13:07:23 +0000 2018,0.0,0.0,1.0,0.0,80
@FoxNews,"North Korea's anti-US souvenirs, posters reportedly disappearing in wake of Trump-Kim summit https://t.co/prYDIRlxne",Mon Jun 25 13:05:01 +0000 2018,0.0,0.0,1.0,0.0,81
@FoxNews,"“I am not going to be bullied by them.”

@AGPamBondi on protesters heckling her outside a showing of Mr. Rogers doc… https://t.co/LFwIleoypq",Mon Jun 25 12:58:02 +0000 2018,-0.7184,0.0,0.76,0.24,82
@FoxNews,NFL's only active player to hold medical degree denied request to put 'MD' on jersey: report https://t.co/f3njtJno2C,Mon Jun 25 12:42:17 +0000 2018,-0.0516,0.131,0.728,0.141,83
@FoxNews,"Trump mocks 'dirty' Red Hen over 'filthy' building, defends Sarah Sanders - via @brookefoxnews 
https://t.co/nrLAyNSIcL",Mon Jun 25 12:25:46 +0000 2018,-0.4588,0.0,0.812,0.188,84
@FoxNews,Filmmaker David Lynch believes Trump could be one of greatest presidents in history https://t.co/6V40OoJuuX,Mon Jun 25 12:23:29 +0000 2018,0.6369,0.244,0.756,0.0,85
@FoxNews,'Westworld' star Evan Rachel Wood goes on hunger strike for families separated at US border https://t.co/HyrVPAhaD6,Mon Jun 25 12:01:01 +0000 2018,-0.3612,0.0,0.8,0.2,86
@FoxNews,Mark Warner reportedly jokes about revealing info on Russia probe at fundraiser https://t.co/r6PsIZJD3t,Mon Jun 25 11:29:20 +0000 2018,0.25,0.143,0.857,0.0,87
@FoxNews,".@FLOTUS: ""Treat your community like your family and look out for one another."" https://t.co/2Q5wzunzds",Mon Jun 25 11:15:51 +0000 2018,0.6369,0.302,0.698,0.0,88
@FoxNews,Koreas discuss removing North's artillery from tense border https://t.co/2tFlC2vgKe,Mon Jun 25 11:11:18 +0000 2018,-0.34,0.0,0.769,0.231,89
@FoxNews,China blocks HBO's website after John Oliver's segment on Xi Jinping: report https://t.co/xw4qN47q8H,Mon Jun 25 11:04:57 +0000 2018,-0.2263,0.0,0.863,0.137,90
@FoxNews,"Houston Astros player switches look during game, still goes hitless https://t.co/6VtE8bgl5D",Mon Jun 25 10:55:25 +0000 2018,0.0,0.0,1.0,0.0,91
@FoxNews,.@ZTB: “They don’t have a message and we do… We’re trying to make this country great again and I’m behind it 100%.” https://t.co/ZXUL0PTUBt,Mon Jun 25 10:38:01 +0000 2018,0.6249,0.163,0.837,0.0,92
@FoxNews,.@ZTB: “The party of tolerance is only tolerant if you agree with them… You either fall in line or get out of line.” https://t.co/QPD50u3Fry,Mon Jun 25 10:36:00 +0000 2018,0.8176,0.322,0.678,0.0,93
@FoxNews,".@ZTB: “If your message is hate Trump, you’re really not getting very far… with your agenda and what you’re trying… https://t.co/DGQTlXGvi9",Mon Jun 25 10:34:13 +0000 2018,-0.5719,0.0,0.844,0.156,94
@FoxNews,"Scientist shot dead in front of daughters, 2 and 4, during California camping trip https://t.co/JitRKKQW5X",Mon Jun 25 10:22:09 +0000 2018,-0.6486,0.0,0.751,0.249,95
@FoxNews,16-year-old NASCAR driver receives high school diploma before race https://t.co/ZZyUwnU5SL,Mon Jun 25 10:10:53 +0000 2018,0.0,0.0,1.0,0.0,96
@FoxNews,Trump's challenge coins create both controversy and cash grab https://t.co/onL9K9Fq4Y,Mon Jun 25 10:08:59 +0000 2018,0.34,0.298,0.702,0.0,97
@FoxNews,OPINION: Red Hen teaches Sarah Huckabee Sanders that Virginia is for PC bullies (not for lovers) https://t.co/jd1kIQQRmR,Mon Jun 25 09:52:49 +0000 2018,0.0,0.0,1.0,0.0,98
@FoxNews,Dog stuck on roof of Minnesota home is brought inside to safety https://t.co/lrmyvXb8nn,Mon Jun 25 09:48:52 +0000 2018,0.2023,0.177,0.696,0.127,99
@FoxNews,"Algeria abandons 13,000 migrants in the Sahara https://t.co/f9tBNEEslc",Mon Jun 25 09:45:18 +0000 2018,-0.3182,0.0,0.753,0.247,100
@nytimes,"Even after qualifying for it, thousands of people in New Zealand still must wait for public housing, sometimes for… https://t.co/4iii1rPRyq",Mon Jun 25 09:44:05 +0000 2018,0.0,0.0,1.0,0.0,1
@nytimes,Uber this week begins an appeal to reverse a decision by London's regulators to revoke its operating license https://t.co/vIfGF7pjjI,Mon Jun 25 09:29:06 +0000 2018,0.0,0.0,1.0,0.0,2
@nytimes,"RT @NYTFashion: It is one of the most secretive brands in the luxury business, with mysterious billionaire owners and virtually no communic…",Mon Jun 25 09:16:03 +0000 2018,-0.296,0.0,0.905,0.095,3
@nytimes,President Trump said that those who cross into the United States illegally should be sent back immediately without… https://t.co/xvMDgnGLE2,Mon Jun 25 09:00:20 +0000 2018,0.4215,0.135,0.865,0.0,4
@nytimes,"Parents of more than 2,300 children who were separated after their arrival in the United States now face lengthy bu… https://t.co/uLotoErlgX",Mon Jun 25 08:43:05 +0000 2018,0.4215,0.123,0.877,0.0,5
@nytimes,"The Hungarian State Opera canceled performances of the musical ""Billy Elliot,"" after a newspaper columnist accused… https://t.co/7PKl55TmFF",Mon Jun 25 08:32:07 +0000 2018,0.0,0.0,1.0,0.0,6
@nytimes,"""They have a right to seek asylum, and that isn't being guaranteed at the moment. It's kind of like you are jailed… https://t.co/aXJFB7RI25",Mon Jun 25 08:16:04 +0000 2018,0.2975,0.095,0.905,0.0,7
@nytimes,"For the second time this month, the authorities in Italy and Malta are refusing to allow a rescue ship with hundred… https://t.co/TlAM6svKWy",Mon Jun 25 07:59:05 +0000 2018,0.3612,0.201,0.695,0.104,8
@nytimes,"RT @nytimesworld: Kim Jong-pil, who died Saturday at 92, was the last of the “Three Kims” who dominated South Korean politics for decades h…",Mon Jun 25 07:46:03 +0000 2018,-0.5574,0.0,0.865,0.135,9
@nytimes,"Turkish voters gave Recep Tayyip Erdogan a decisive victory in national elections on Sunday, granting him vastly ex… https://t.co/AiAYjFEmK1",Mon Jun 25 07:30:06 +0000 2018,0.4939,0.208,0.792,0.0,10
@nytimes,Elizabeth Warren denounced President Trump's policies in Reno. Hours later he responded in Las Vegas with a slur. S… https://t.co/Uf4Hxj1D3I,Mon Jun 25 07:21:24 +0000 2018,0.0,0.0,1.0,0.0,11
@nytimes,Ever Felt Jealous of a Friend’s Accomplishment? Here’s How to Get Around It https://t.co/vxekIjSsRM,Mon Jun 25 07:04:09 +0000 2018,-0.4588,0.0,0.8,0.2,12
@nytimes,Germany and Italy at Odds as Leaders Confer on Migration https://t.co/ZpPNLj0y0r,Mon Jun 25 06:49:35 +0000 2018,0.0,0.0,1.0,0.0,13
@nytimes,"The Warped Tour has showcased female stars over the years, including No Doubt, Katy Perry and Paramore, but its gen… https://t.co/ldFiKwHH5U",Mon Jun 25 06:38:54 +0000 2018,-0.3291,0.0,0.85,0.15,14
@nytimes,Former editors and reporters from The Denver Post are starting their own news outlet called The Colorado Sun https://t.co/akBrZbuUBC,Mon Jun 25 06:22:02 +0000 2018,0.0,0.0,1.0,0.0,15
@nytimes,"Nina Simone's childhood home is now a National Treasure
https://t.co/btTjQ7mHm5",Mon Jun 25 06:05:32 +0000 2018,0.296,0.216,0.784,0.0,16
@nytimes,We've brought you a new way to follow all of the World Cup action. Sign up for direct messages from @NYTsports in R… https://t.co/W7Z8awykrK,Mon Jun 25 05:49:26 +0000 2018,0.0,0.0,1.0,0.0,17
@nytimes,"RT @nytimestravel: The mayor of Palma de Majorica is banning short-term rentals through sites like Airbnb, as residents complain they are a…",Mon Jun 25 05:31:58 +0000 2018,0.0,0.1,0.8,0.1,18
@nytimes,This tent city houses migrant children between 13 and 17. Reporters haven’t been allowed in — so we used aerial ima… https://t.co/QgnjzX6tQ3,Mon Jun 25 05:15:49 +0000 2018,0.0,0.0,1.0,0.0,19
@nytimes,"Yayoi Kusama first presented ""Narcissus Garden"" at the 1966 Venice Biennale. On July 1, it comes to the Rockaways. https://t.co/ZwlF9dq1yn",Mon Jun 25 05:00:57 +0000 2018,0.0,0.0,1.0,0.0,20
@nytimes,Elon Musk said a disgruntled employee had broken into Tesla's computer systems in an attempt to disrupt manufacturi… https://t.co/VUPvO047BE,Mon Jun 25 04:44:39 +0000 2018,-0.4767,0.0,0.846,0.154,21
@nytimes,"""There is a stream of bourbon and water running down the hillside that has taken much time to properly and thorough… https://t.co/SNwu6vCTrL",Mon Jun 25 04:30:06 +0000 2018,0.0,0.0,1.0,0.0,22
@nytimes,Uber Claims to Have Changed. A London Judge Will Decide. https://t.co/KPUDqz5fDp,Mon Jun 25 04:18:18 +0000 2018,0.0,0.0,1.0,0.0,23
@nytimes,"75% of Americans say immigration is good for the nation, the most to say so since at least 2001, according to a new… https://t.co/xAgsefAcTs",Mon Jun 25 04:15:28 +0000 2018,0.4404,0.116,0.884,0.0,24
@nytimes,The current system favors low-risk research and proposals by older scientists and white men https://t.co/146dobJptF,Mon Jun 25 04:00:40 +0000 2018,0.25,0.125,0.875,0.0,25
@nytimes,Astronomers have discovered thousands of exoplanets circling other stars within our galaxy. Is life only possible o… https://t.co/x0UltP8oNg,Mon Jun 25 03:42:47 +0000 2018,0.0,0.0,1.0,0.0,26
@nytimes,"“I’m not 20. I don’t want to be 20, but I’m really freaking cool.” Meet the grandmas of Instagram. https://t.co/duHxApd9iL",Mon Jun 25 03:23:33 +0000 2018,-0.6429,0.0,0.764,0.236,27
@nytimes,"""YES WE ALL CARE. Y-DON’T-U.""

See some of the messages that people are painting and taping on their jackets in res… https://t.co/GJrDqwWxXw",Mon Jun 25 03:05:14 +0000 2018,0.8109,0.269,0.731,0.0,28
@nytimes,‘A Catharsis Sculpture’: An Artist Makes a Monument to Cancer Survivors https://t.co/K6m4Ht0XA2,Mon Jun 25 02:50:48 +0000 2018,-0.6597,0.0,0.694,0.306,29
@nytimes,Elephants have more smell receptors than any mammal – including dogs – and can sniff out food that is several miles… https://t.co/U6dl965Zda,Mon Jun 25 02:47:14 +0000 2018,0.0,0.0,1.0,0.0,30
@nytimes,“We now have concrete evidence that Scott Pruitt offered to use taxpayer resources to do favors for the lobbyist wh… https://t.co/OIL8UUGZy3,Mon Jun 25 02:32:28 +0000 2018,0.25,0.091,0.909,0.0,31
@nytimes,"RT @jdelreal: My latest piece looks at safety in South LA, where residents say poorly designed roads, a history of disinvestment, &amp; runaway…",Mon Jun 25 02:14:12 +0000 2018,0.4215,0.118,0.882,0.0,32
@nytimes,A Times reporter's past affair with a security aide. A leak inquiry alarming First Amendment groups. Inside the cas… https://t.co/3ecWdAlGiK,Mon Jun 25 01:55:07 +0000 2018,-0.128,0.118,0.69,0.192,33
@nytimes,Teenager Is Missing After Walking Away From Migrant Children’s Center in Texas https://t.co/K5aauMtlTq,Mon Jun 25 01:31:01 +0000 2018,-0.296,0.0,0.845,0.155,34
@nytimes,"RT @NYTmag: This week's cover story: How One Conservative Think Tank Is Stocking Trump’s Government, by @jonathanmahler https://t.co/HROniK…",Mon Jun 25 01:13:02 +0000 2018,0.0,0.0,1.0,0.0,35
@nytimes,Former Trump Aide Apologizes for ‘Cotton-Picking’ Remark to Black Guest on Fox News https://t.co/TrjONQnE4b,Mon Jun 25 00:55:13 +0000 2018,0.3612,0.161,0.839,0.0,36
@nytimes,"Stormy Daniels, Actress Linked to President Trump, to Meet With Prosecutors https://t.co/n82lq3gLyM",Mon Jun 25 00:52:54 +0000 2018,0.0,0.0,1.0,0.0,37
@nytimes,"2 years ago, NASA dismissed and mocked an amateur who criticized a database of asteroid findings. Now Nathan Myhrvo… https://t.co/gXQgS4QJBH",Mon Jun 25 00:50:31 +0000 2018,-0.5859,0.0,0.769,0.231,38
@nytimes,How an Affair Between a Reporter and a Security Aide Has Rattled Washington Media https://t.co/LtMmwVW7Sc,Mon Jun 25 00:33:12 +0000 2018,0.34,0.167,0.833,0.0,39
@nytimes,"Every 17 years, cicadas show up everywhere in the Onondaga Nation in upstate New York https://t.co/kBmg43Qa3h",Mon Jun 25 00:30:10 +0000 2018,0.0,0.0,1.0,0.0,40
@nytimes,"RT @nytimesarts: Florence Welch on her new album, tour and self: “It’s just I’m less drunk, and there is less glitter.” https://t.co/wSM9TJ…",Mon Jun 25 00:15:24 +0000 2018,-0.2748,0.0,0.909,0.091,41
@nytimes,Trump’s Trade War Shuts Cheesemakers Out of Foreign Markets https://t.co/RJ38z2PcZ9,Sun Jun 24 23:59:36 +0000 2018,-0.5994,0.0,0.698,0.302,42
@nytimes,RT @kenvogel: NEW: The White House Communications Agency team that made the TRUMP-KIM JONG-UN coins also made coins with Mar-a-Lago on one…,Sun Jun 24 23:50:07 +0000 2018,0.0,0.0,1.0,0.0,43
@nytimes,Politics Ensnare Mohamed Salah and Switzerland at the World Cup https://t.co/hNkkWuvVew,Sun Jun 24 23:38:13 +0000 2018,0.0,0.0,1.0,0.0,44
@nytimes,"Nonfiction: In One City, 2,000 Years of Gay History https://t.co/cHCzb9lEEd",Sun Jun 24 23:31:07 +0000 2018,0.0,0.0,1.0,0.0,45
@nytimes,"A new pattern of behavior in domestic abuse cases is tied to smart home technology. Internet-connected locks, speak… https://t.co/OCTUNlHhPL",Sun Jun 24 23:23:12 +0000 2018,-0.3612,0.118,0.699,0.183,46
@nytimes,"This year’s list of the World’s 50 Best Restaurants was revealed in Bilbao, Spain https://t.co/ZNrTRU48cm",Sun Jun 24 23:06:36 +0000 2018,0.6369,0.231,0.769,0.0,47
@nytimes,"“What country are you a citizen of?"" the Border Patrol agent asked a driver at a highway checkpoint in Maine https://t.co/JDvaeMfOxs",Sun Jun 24 22:49:19 +0000 2018,0.0,0.0,1.0,0.0,48
@nytimes,Scientists are wondering why an ozone-layer destroying gas is hanging in the air. Come along as we follow a trail o… https://t.co/avInLCtMht,Sun Jun 24 22:30:05 +0000 2018,-0.5574,0.0,0.847,0.153,49
@nytimes,Pakistan's Taliban appoints a new leader known for extortion and promoting violence against health workers https://t.co/onvYWg7BTz,Sun Jun 24 22:15:06 +0000 2018,-0.3818,0.128,0.663,0.209,50
@nytimes,Teenage Girl Helps a Blind and Deaf Passenger and Wins Praise for Doing ‘Something Beautiful’ https://t.co/4QcCZEYIFL,Sun Jun 24 22:08:28 +0000 2018,0.802,0.419,0.466,0.114,51
@nytimes,"“It seems like such a lonely life to be deaf and blind — to not be able to see and hear,” said Clara, 15, who helpe… https://t.co/14Zn0YmjeV",Sun Jun 24 22:00:03 +0000 2018,-0.4019,0.084,0.741,0.175,52
@nytimes,Saudi Arabia lifted its ban on women driving today. We heard from women there about how their lives are changing —… https://t.co/m0yeCMYX8H,Sun Jun 24 21:45:05 +0000 2018,-0.5574,0.0,0.854,0.146,53
@nytimes,"RT @nytvideo: For a while, President Recep Tayyip Erdogan was the face of modern Islam in Turkey — but over the past two years, he’s jailed…",Sun Jun 24 21:31:07 +0000 2018,0.0,0.0,1.0,0.0,54
@nytimes,Uber this week begins an appeal to reverse a decision by London’s regulators to revoke its operating license https://t.co/YahYDcc9Qd,Sun Jun 24 21:30:16 +0000 2018,0.0,0.0,1.0,0.0,55
@nytimes,"Breaking News: Turkey’s president, Recep Tayyip Erdogan, claimed victory in an election that grants him sweeping ne… https://t.co/TymE6H35jo",Sun Jun 24 21:25:41 +0000 2018,0.2263,0.101,0.899,0.0,56
@nytimes,"Orkambi, a new drug to treat cystic fibrosis, costs $272,000 a year, but has been shown to only modestly help patie… https://t.co/YdNx9oLfwZ",Sun Jun 24 21:15:06 +0000 2018,0.6597,0.231,0.769,0.0,57
@nytimes,Here are some ideas for what to cook this week https://t.co/F2Kl6fyULC,Sun Jun 24 21:00:19 +0000 2018,0.0,0.0,1.0,0.0,58
@nytimes,"""The movement itself is every day of the year."" As people across the U.S. celebrate Pride, we asked readers what th… https://t.co/VX0elBds6x",Sun Jun 24 20:52:05 +0000 2018,0.7269,0.234,0.766,0.0,59
@nytimes,The artist Prune Nourry created a 13-foot-tall cement sculpture of a female warrior as a tribute to breast cancer s… https://t.co/3tmplvdmxQ,Sun Jun 24 20:45:05 +0000 2018,-0.5267,0.089,0.714,0.196,60
@nytimes,President Recep Tayyip Erdogan of Turkey claimed victory on Sunday in the country’s presidential election https://t.co/cphmvvtfsv,Sun Jun 24 20:42:31 +0000 2018,0.0,0.0,1.0,0.0,61
@nytimes,“Catfish” will resume filming after an investigation into a sexual harassment allegation against the show’s co-host… https://t.co/UlbTtQjUab,Sun Jun 24 20:30:07 +0000 2018,-0.5423,0.0,0.811,0.189,62
@nytimes,"New Zealand's prime minister said her newborn daughter's middle name, Te Aroha, which means ""love"" in the Maori lan… https://t.co/GoEfKkvV3C",Sun Jun 24 20:15:05 +0000 2018,0.0,0.0,1.0,0.0,63
@nytimes,This tent city houses migrant children between 13 and 17. Reporters haven’t been allowed in — so we used aerial ima… https://t.co/wGaCcHQHuW,Sun Jun 24 20:00:20 +0000 2018,0.0,0.0,1.0,0.0,64
@nytimes,"Parents of more than 2,300 children who were separated after their arrival in the United States now face lengthy bu… https://t.co/lG5HBTEssV",Sun Jun 24 19:45:05 +0000 2018,0.4215,0.123,0.877,0.0,65
@nytimes,Dino-mite? Not quite. But “Jurassic World: Fallen Kingdom” arrived to a still-huge $150 million in ticket sales ove… https://t.co/JGqDeegAmm,Sun Jun 24 19:30:05 +0000 2018,-0.5023,0.0,0.84,0.16,66
@nytimes,"In Opinion

Op-Ed contributor Sonia Nazario writes, ""Law and order can go hand in hand with humanity. It’s the Amer… https://t.co/ynUZpG2jvF",Sun Jun 24 19:15:01 +0000 2018,0.7506,0.252,0.748,0.0,67
@nytimes,“We now have concrete evidence that Scott Pruitt offered to use taxpayer resources to do favors for the lobbyist wh… https://t.co/VzSsORzuKD,Sun Jun 24 19:00:05 +0000 2018,0.25,0.091,0.909,0.0,68
@nytimes,"President Recep Tayyip Erdogan was leading Sunday in early balloting for the presidency, with 55 percent of the vot… https://t.co/XWNUxmvIgR",Sun Jun 24 18:45:04 +0000 2018,0.0,0.0,1.0,0.0,69
@nytimes,"As he eyes a 2020 presidential run, Bernie Sanders is gaining traction among Democrats for his ideas, but having tr… https://t.co/o3LJS62zDF",Sun Jun 24 18:30:08 +0000 2018,0.2263,0.091,0.909,0.0,70
@nytimes,"“What country are you a citizen of?"" the Border Patrol agent asked a driver at a highway checkpoint in Maine https://t.co/6oVSbYD2zO",Sun Jun 24 18:15:05 +0000 2018,0.0,0.0,1.0,0.0,71
@nytimes,"As school shootings mount — more than 200 have occurred since the one in Newtown, Conn., in 2012 — educators face t… https://t.co/ogUTp7iLeB",Sun Jun 24 18:00:10 +0000 2018,0.0,0.0,1.0,0.0,72
@nytimes,"Everyone who ever spent even a few minutes with Obama, it seems, has written a book about it https://t.co/A4k099SlVk",Sun Jun 24 17:45:05 +0000 2018,0.0,0.0,1.0,0.0,73
@nytimes,President Trump suggested sending people who “invade” the United States “back from where they came” without legal p… https://t.co/QB1pcQY9FX,Sun Jun 24 17:30:17 +0000 2018,0.3464,0.132,0.803,0.065,74
@nytimes,"Here are the week’s top stories, and a look ahead https://t.co/O9yP5DbHux",Sun Jun 24 17:15:03 +0000 2018,0.2023,0.167,0.833,0.0,75
@nytimes,"U.S. politicians talk a lot about the importance of families, but their policies don't match up to their words https://t.co/y9xW0GrzGr",Sun Jun 24 17:00:13 +0000 2018,0.1901,0.089,0.911,0.0,76
@nytimes,"Colombia, a team many thought could win the Group H, will look to rebound after losing its opener to Japan https://t.co/F28DqKpOWx",Sun Jun 24 16:45:10 +0000 2018,0.296,0.156,0.738,0.107,77
@nytimes,Tens of thousands of Britons opposed to the country’s withdrawal from the European Union marched through the street… https://t.co/lSR9QKbdcF,Sun Jun 24 16:30:12 +0000 2018,0.0258,0.058,0.942,0.0,78
@nytimes,"Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property https://t.co/SiId7NtLU2",Sun Jun 24 16:15:07 +0000 2018,0.0,0.0,1.0,0.0,79
@nytimes,"RT @NYTStyles: Every day is so wonderful
Then suddenly 
It's hard to breathe
Now and then I get insecure 
From all the pain
I'm so ashamed…",Sun Jun 24 16:01:19 +0000 2018,-0.1923,0.143,0.632,0.226,80
@nytimes,"Prince William has kicked off a ""historic"" visit to the Middle East, with planned stops in Jordan, Israel and the P… https://t.co/Gpdq2TvOQ8",Sun Jun 24 16:00:04 +0000 2018,-0.1531,0.0,0.926,0.074,81
@nytimes,"@NYTStyles You are beautiful
No matter what they say
Words can't bring you down
Oh no
You are beautiful
In every si… https://t.co/g75JRurQMj",Sun Jun 24 15:55:29 +0000 2018,0.6705,0.284,0.575,0.141,82
@nytimes,"In Opinion

Op-Ed columnist @MaureenDowd writes, ""Donald and Ivanka are consumed with protecting their own brands.… https://t.co/K4qjgTQsmx",Sun Jun 24 15:45:06 +0000 2018,0.0,0.0,1.0,0.0,83
@nytimes,The federal government said it had reunited 522 migrant children who were separated at the border as part of Presid… https://t.co/WXpZnDyfA3,Sun Jun 24 15:30:04 +0000 2018,0.0,0.0,1.0,0.0,84
@nytimes,Japan takes on Senegal in a Group H match between 2 underdogs who pulled off upsets in their first games of this Wo… https://t.co/MNcWYoZR92,Sun Jun 24 15:15:10 +0000 2018,-0.3612,0.0,0.889,0.111,85
@nytimes,"The World’s Ugliest Dog contest is actually a celebration of the dogs, many of which were rescued from shelters or… https://t.co/dwpcORBEVR",Sun Jun 24 15:00:05 +0000 2018,-0.25,0.114,0.732,0.154,86
@nytimes,"Jared Kushner, President Trump’s top adviser on the Middle East, told a Palestinian newspaper that the Palestinian… https://t.co/z4lZlGAB6B",Sun Jun 24 14:45:06 +0000 2018,0.2023,0.101,0.899,0.0,87
@nytimes,"The first goal in England’s 6-1 rout of Panama was instructive, and in retrospect a preview of what was to come https://t.co/0jv7GWveWb",Sun Jun 24 14:37:41 +0000 2018,0.0,0.0,1.0,0.0,88
@nytimes,"During a visit to Nevada, President Trump delivered a message he has repeated at rallies for weeks: “We need more R… https://t.co/FE5Ytmi594",Sun Jun 24 14:30:14 +0000 2018,0.0,0.0,1.0,0.0,89
@nytimes,RT @patrickhealynyt: A Red Wave? Here’s some of what we do know: Trump voters have become a resilient force for 2018. The more he’s attacke…,Sun Jun 24 14:20:08 +0000 2018,0.0,0.0,1.0,0.0,90
@nytimes,"RT @nytvideo: What does an election look like when democracy’s very survival is in question? To find out, we came to Turkey, where Presiden…",Sun Jun 24 14:08:13 +0000 2018,0.3612,0.098,0.902,0.0,91
@nytimes,@nytimesbusiness @nytimesworld @NYTNational @NYTStyles @NYTMetro Amid shifting global terrain for the LGBTQ communi… https://t.co/zdYgVnFsUD,Sun Jun 24 14:02:00 +0000 2018,0.0,0.0,1.0,0.0,92
@nytimes,"@NYTStyles @NYTMetro The nature of Pride has changed as well. In 2018, The Times has been telling stories of how qu… https://t.co/WJMCDn1vUf",Sun Jun 24 13:48:47 +0000 2018,0.5423,0.184,0.816,0.0,93
@nytimes,The word “gay” was banned from The Times five years later — because of an article that upset the publisher's 82-yea… https://t.co/FGwAtPcQmL,Sun Jun 24 13:39:00 +0000 2018,-0.6808,0.0,0.772,0.228,94
@nytimes,"New York City’s annual Pride parade, which takes place today, got its start in 1970, a year after the Stonewall rio… https://t.co/oynpIV417d",Sun Jun 24 13:35:42 +0000 2018,0.34,0.107,0.893,0.0,95
@nytimes,How big a deal is a trade war with China? It depends very much on which products you are talking about. https://t.co/JuL5YbaWam,Sun Jun 24 13:30:15 +0000 2018,-0.5994,0.0,0.83,0.17,96
@nytimes,"RT @nytlizrobbins: Inside a New York state-regulated facility for young immigrants, some recently separated from their parents at the borde…",Sun Jun 24 13:12:03 +0000 2018,0.0,0.0,1.0,0.0,97
@nytimes,"A new pattern of behavior in domestic abuse cases is tied to smart home technology. Internet-connected locks, speak… https://t.co/JHPHPriX5r",Sun Jun 24 13:00:10 +0000 2018,-0.3612,0.118,0.699,0.183,98
@nytimes,The ABCs of L.G.B.T.Q.I.A.+ https://t.co/ztSIXxTlL8,Sun Jun 24 12:43:20 +0000 2018,0.0,0.0,1.0,0.0,99
@nytimes,"5 years ago, the Supreme Court struck down a key part of the Voting Rights Act. Since then, it's become harder to v… https://t.co/7B6xAbFF9D",Sun Jun 24 12:30:11 +0000 2018,0.3818,0.141,0.781,0.078,100
